Estacion,Date,Mes,Year,SO2,CO,NO,NO2,NOx,O3,C7H8,C6H6,C8H10,PM10,Ruido,PM25,PM1,CH4,Veloc,Direc,VelocMax,Temp,HRel,Pres,RSol,Precip,NH3,lat,lon,long
Puerto llit antic Turia,8-2021,8,2021,3.63,61.56,1.34,1.34,1.34,16.4,100.0,100.0,100.0,1.34,100.0,1.34,100.0,100.0,1.34,1.34,1.34,3.49,46.37,10,,0.94,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,9-2021,9,2021,0.42,57.92,0.56,0.56,0.56,6.53,100.0,100.0,100.0,0.28,100.0,0.28,100.0,100.0,0.56,0.56,0.56,25.0,26.11,6,,0.14,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,10-2021,10,2021,1.75,1.34,12.63,12.63,12.63,1.08,100.0,100.0,100.0,1.08,100.0,1.08,100.0,100.0,1.08,1.08,1.08,1.08,1.08,8,,0.4,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,11-2021,11,2021,15.83,2.22,2.08,2.08,2.08,2.08,100.0,100.0,100.0,2.08,100.0,2.08,100.0,100.0,2.08,2.08,2.08,2.08,2.08,15,,0.42,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,12-2021,12,2021,2.02,0.27,0.27,0.27,0.27,0.27,100.0,100.0,100.0,0.27,100.0,0.27,100.0,100.0,0.27,0.27,0.27,0.27,0.27,2,,0.0,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,1-2022,1,2022,0.4,0.13,0.27,0.27,0.27,0.13,100.0,100.0,100.0,0.13,100.0,0.13,100.0,100.0,0.13,0.13,0.13,0.13,0.13,1,,0.0,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,2-2022,2,2022,0.3,0.3,0.3,0.3,0.3,0.3,100.0,100.0,100.0,0.3,100.0,0.3,100.0,100.0,0.3,0.3,0.3,0.3,0.3,2,,0.0,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,3-2022,3,2022,1.88,0.27,0.27,0.27,0.27,0.27,100.0,100.0,100.0,0.27,100.0,0.27,100.0,100.0,0.27,0.27,0.27,0.27,0.27,2,,0.13,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,4-2022,4,2022,0.0,0.14,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,5-2022,5,2022,0.27,0.27,0.27,0.27,0.27,0.27,100.0,100.0,100.0,0.27,100.0,0.27,100.0,100.0,0.27,0.27,0.27,0.27,0.27,2,,0.0,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,6-2022,6,2022,0.14,0.14,0.14,0.14,0.14,0.14,100.0,100.0,100.0,0.14,100.0,0.14,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,7-2022,7,2022,0.13,0.13,0.13,0.13,0.13,0.13,100.0,100.0,100.0,0.13,100.0,0.13,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,8-2022,8,2022,0.27,0.4,0.27,0.27,0.27,0.27,100.0,100.0,100.0,0.27,100.0,0.27,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,9-2022,9,2022,9.44,9.44,9.44,9.58,9.44,9.44,100.0,100.0,100.0,9.58,100.0,9.44,100.0,100.0,9.44,9.44,9.44,9.44,9.44,69,,9.03,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,10-2022,10,2022,0.27,21.51,0.27,0.27,0.27,0.13,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,11-2022,11,2022,0.14,10.0,4.17,4.17,4.17,0.14,100.0,100.0,100.0,0.14,100.0,0.14,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,12-2022,12,2022,0.27,0.27,0.27,0.27,0.27,0.27,100.0,100.0,100.0,0.27,100.0,0.27,100.0,100.0,0.13,0.13,0.13,0.13,0.13,1,,0.13,100.0,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,1-2023,1,2023,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,2-2023,2,2023,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,3-2023,3,2023,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,4-2023,4,2023,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,5-2023,5,2023,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,6-2023,6,2023,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,7-2023,7,2023,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,8-2023,8,2023,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,9-2023,9,2023,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,10-2023,10,2023,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,11-2023,11,2023,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,12-2023,12,2023,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto Moll Trans. Ponent,1-2017,1,2017,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,2-2017,2,2017,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,3-2017,3,2017,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,4-2017,4,2017,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,5-2017,5,2017,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,6-2017,6,2017,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,7-2017,7,2017,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,8-2017,8,2017,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,9-2017,9,2017,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,10-2017,10,2017,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,11-2017,11,2017,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,12-2017,12,2017,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,1-2018,1,2018,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,2-2018,2,2018,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,3-2018,3,2018,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,4-2018,4,2018,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,5-2018,5,2018,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,6-2018,6,2018,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,7-2018,7,2018,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,8-2018,8,2018,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,9-2018,9,2018,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,10-2018,10,2018,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,11-2018,11,2018,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,12-2018,12,2018,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,1-2019,1,2019,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,2-2019,2,2019,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,3-2019,3,2019,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,4-2019,4,2019,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,5-2019,5,2019,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,6-2019,6,2019,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,7-2019,7,2019,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,8-2019,8,2019,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,9-2019,9,2019,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,10-2019,10,2019,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,11-2019,11,2019,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,12-2019,12,2019,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,1-2020,1,2020,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,2-2020,2,2020,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,3-2020,3,2020,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,4-2020,4,2020,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,5-2020,5,2020,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,6-2020,6,2020,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,7-2020,7,2020,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,8-2020,8,2020,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,9-2020,9,2020,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,10-2020,10,2020,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,11-2020,11,2020,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,12-2020,12,2020,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,1-2021,1,2021,0.27,0.13,0.27,0.27,0.27,0.27,100.0,100.0,100.0,0.27,100.0,0.27,100.0,100.0,72.18,72.18,72.18,73.66,73.79,540,,73.25,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,2-2021,2,2021,0.89,0.89,1.19,1.19,1.19,0.89,100.0,100.0,100.0,1.04,100.0,1.04,100.0,100.0,66.67,66.67,66.67,70.24,70.24,448,,69.64,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,3-2021,3,2021,7.93,11.02,9.41,9.41,9.41,7.93,100.0,100.0,100.0,8.06,100.0,8.06,100.0,100.0,17.61,2.15,3.09,7.93,11.96,18,,7.93,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,4-2021,4,2021,0.83,0.83,9.31,9.31,9.31,0.83,100.0,100.0,100.0,1.11,100.0,1.11,100.0,100.0,0.14,0.14,0.14,0.14,4.58,17,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,5-2021,5,2021,0.4,7.8,0.13,0.13,0.13,0.13,100.0,100.0,100.0,0.13,100.0,0.13,100.0,100.0,0.13,0.13,0.13,0.0,3.23,0,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,6-2021,6,2021,0.14,15.0,0.28,0.28,0.28,0.14,100.0,100.0,100.0,0.28,100.0,0.28,100.0,100.0,0.14,0.14,0.14,0.14,0.14,1,,0.14,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,7-2021,7,2021,2.02,2.15,3.49,3.49,3.49,3.9,100.0,100.0,100.0,1.88,100.0,1.88,100.0,100.0,1.88,1.88,1.88,1.88,1.88,14,,1.21,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,8-2021,8,2021,0.27,1.08,0.27,0.27,0.27,12.63,100.0,100.0,100.0,14.92,100.0,14.92,100.0,100.0,0.54,0.54,0.54,0.54,0.54,4,,0.13,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,9-2021,9,2021,0.69,0.83,9.58,9.58,9.58,11.94,100.0,100.0,100.0,1.11,100.0,1.11,100.0,100.0,3.33,3.33,3.33,3.47,3.47,25,,3.06,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,10-2021,10,2021,0.81,0.81,0.81,0.81,0.81,0.81,100.0,100.0,100.0,0.4,100.0,0.4,100.0,100.0,0.4,0.4,0.4,0.4,0.4,3,,0.4,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,11-2021,11,2021,4.31,2.64,2.64,2.64,2.64,2.92,100.0,100.0,100.0,2.22,100.0,2.22,100.0,100.0,2.08,2.08,2.08,2.08,2.08,15,,0.69,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,12-2021,12,2021,0.4,0.4,0.4,0.4,0.4,0.4,100.0,100.0,100.0,0.4,100.0,0.4,100.0,100.0,0.27,0.27,0.27,0.27,0.27,2,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,1-2022,1,2022,0.4,0.4,0.4,0.4,0.4,0.4,100.0,100.0,100.0,0.4,100.0,0.4,100.0,100.0,0.27,0.27,0.27,0.27,0.27,2,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,2-2022,2,2022,39.73,0.15,0.15,0.15,0.15,19.49,100.0,100.0,100.0,0.3,100.0,0.3,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,3-2022,3,2022,0.67,0.67,2.02,2.02,2.02,0.67,100.0,100.0,100.0,0.67,100.0,0.67,100.0,100.0,0.4,0.4,0.4,14.25,14.11,3,,0.13,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,4-2022,4,2022,1.94,0.14,0.83,0.83,0.83,0.14,100.0,100.0,100.0,0.28,100.0,0.28,100.0,100.0,0.14,0.14,0.14,0.14,0.14,1,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,5-2022,5,2022,0.27,0.27,0.94,0.94,0.94,0.27,100.0,100.0,100.0,4.44,100.0,4.44,100.0,100.0,0.27,0.27,0.27,16.67,16.26,2,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,6-2022,6,2022,0.14,0.14,2.08,2.08,2.08,0.14,100.0,100.0,100.0,0.14,100.0,0.14,100.0,100.0,0.0,0.0,0.0,0.0,3.33,0,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,7-2022,7,2022,0.13,0.13,5.65,5.65,5.65,0.13,100.0,100.0,100.0,0.13,100.0,0.13,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,8-2022,8,2022,0.27,0.27,2.42,2.42,2.42,0.27,100.0,100.0,100.0,0.13,100.0,0.13,100.0,100.0,0.13,0.13,0.13,0.13,0.13,2,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,9-2022,9,2022,0.42,0.14,0.28,0.42,0.28,0.28,100.0,100.0,100.0,0.42,100.0,0.14,100.0,100.0,0.14,0.14,0.28,0.14,0.14,2,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,10-2022,10,2022,0.13,3.36,0.13,0.13,0.13,0.13,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,11-2022,11,2022,0.42,0.28,0.42,0.42,0.42,0.28,100.0,100.0,100.0,2.08,100.0,2.08,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,12-2022,12,2022,0.4,0.4,0.54,0.54,0.54,0.4,100.0,100.0,100.0,0.4,100.0,0.4,100.0,100.0,0.13,0.13,0.13,0.13,0.13,1,,0.0,100.0,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,1-2023,1,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,2-2023,2,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,3-2023,3,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,4-2023,4,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,5-2023,5,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,6-2023,6,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,7-2023,7,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,8-2023,8,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,9-2023,9,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,10-2023,10,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,11-2023,11,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
Puerto Moll Trans. Ponent,12-2023,12,2023,,,,,,,,,,,,,,,,,,,,,,,,39.45926796117107,,-0.32322398747263664
